dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,54.353044,111.054708,47.201293,35.447498,-1.395315,0.001408,0.002388
0.020000,55.061435,111.055992,47.909685,35.419592,-1.395259,0.002808,0.001228
0.020000,55.769269,111.056433,48.617519,35.391689,-1.395172,0.004326,0.000011
0.020000,56.421157,111.058466,49.269411,32.594586,-139.855143,-6922.998513,0.006290
0.020000,57.218438,111.066566,50.066732,39.866080,363.574695,25171.491900,0.014023
0.020000,58.015195,111.080807,50.863617,39.844230,-1.092489,-18233.359227,0.021711
0.020000,58.811337,111.101141,51.660018,39.820078,-1.207598,-5.755455,0.029352
0.020000,59.606813,111.127522,52.455932,39.795662,-1.220794,-0.659798,0.036943
0.020000,60.401537,111.159899,53.251315,39.769161,-1.325060,-5.213269,0.044482
0.020000,61.195454,111.198218,54.046156,39.742084,-1.353863,-1.440173,0.051966
0.020000,61.988492,111.242423,54.840425,39.713448,-1.431789,-3.896273,0.059394
0.020000,62.780589,111.292457,55.634101,39.683798,-1.482491,-2.535115,0.066761
0.020000,63.571687,111.348258,56.427165,39.653158,-1.531996,-2.475266,0.074068
0.020000,64.361718,111.409762,57.219586,39.621056,-1.605124,-3.656394,0.081310
0.020000,65.150636,111.476906,58.011356,39.588533,-1.626133,-1.050462,0.088487
0.020000,65.938375,111.549620,58.802444,39.554393,-1.707005,-4.043599,0.095596
0.020000,66.724887,111.627837,59.592835,39.519561,-1.741598,-1.729628,0.102636
0.020000,67.510120,111.711484,60.382511,39.483784,-1.788851,-2.362665,0.109603
0.020000,68.294020,111.800489,61.171448,39.446869,-1.845779,-2.846397,0.116498
0.020000,69.076550,111.894776,61.959638,39.409455,-1.870681,-1.245115,0.123316
0.020000,69.857656,111.994270,62.747055,39.370885,-1.928518,-2.891840,0.130058
0.020000,70.637299,112.098893,63.533686,39.331550,-1.966739,-1.911020,0.136722
0.020000,71.415441,112.208566,64.319519,39.291656,-1.994696,-1.397863,0.143305
0.020000,72.192040,112.323208,65.104535,39.250767,-2.044454,-2.487893,0.149807
0.020000,72.967063,112.442738,65.888721,39.209303,-2.073190,-1.436821,0.156226
0.020000,73.740477,112.567075,66.672065,39.167225,-2.103904,-1.535685,0.162560
0.020000,74.512248,112.696134,67.454553,39.124377,-2.142392,-1.924388,0.168809
0.020000,75.282350,112.829832,68.236174,39.081053,-2.166184,-1.189613,0.174971
0.020000,76.050755,112.968083,69.016917,39.037152,-2.195063,-1.443971,0.181046
0.020000,76.817437,113.110802,69.796770,38.992649,-2.225162,-1.504921,0.187031
0.020000,77.582376,113.257904,70.575725,38.947747,-2.245118,-0.997802,0.192927
0.020000,78.345551,113.409302,71.353772,38.902349,-2.269884,-1.238338,0.198732
0.020000,79.106942,113.564909,72.130901,38.856481,-2.293407,-1.176132,0.204445
0.020000,79.866535,113.724638,72.907107,38.810279,-2.310097,-0.834508,0.210065
0.020000,80.624316,113.888401,73.682381,38.763679,-2.329974,-0.993849,0.215593
0.020000,81.380270,114.056112,74.456715,38.716718,-2.348051,-0.903832,0.221026
0.020000,82.134389,114.227682,75.230105,38.669483,-2.361763,-0.685612,0.226366
0.020000,82.886663,114.403025,76.002544,38.621946,-2.376859,-0.754796,0.231610
0.020000,83.637086,114.582053,76.774026,38.574141,-2.390221,-0.668114,0.236758
0.020000,84.385653,114.764677,77.544549,38.526119,-2.401136,-0.545745,0.241810
0.020000,85.132361,114.950813,78.314106,38.477879,-2.412000,-0.543207,0.246766
0.020000,85.877208,115.140371,79.082695,38.429455,-2.421183,-0.459156,0.251625
0.020000,86.620194,115.333266,79.850313,38.380865,-2.429484,-0.415022,0.256387
0.020000,87.361320,115.529412,80.616955,38.332129,-2.436804,-0.365995,0.261051
0.020000,88.100589,115.728721,81.382621,38.283284,-2.442279,-0.273752,0.265618
0.020000,88.838007,115.931110,82.147307,38.234320,-2.448208,-0.296471,0.270087
0.020000,89.573577,116.136491,82.911013,38.185267,-2.452623,-0.220762,0.274457
0.020000,90.307309,116.344782,83.673736,38.136170,-2.454874,-0.112533,0.278730
0.020000,91.039210,116.555896,84.435476,38.086994,-2.458756,-0.194117,0.282904
0.020000,91.769288,116.769751,85.196232,38.037779,-2.460763,-0.100316,0.286979
0.020000,92.497557,116.986264,85.956003,37.988573,-2.460320,0.022150,0.290956
0.020000,93.224026,117.205350,86.714790,37.939322,-2.462552,-0.111623,0.294835
0.020000,93.948709,117.426930,87.472591,37.890072,-2.462473,0.003978,0.298615
0.020000,94.671621,117.650920,88.229408,37.840874,-2.459917,0.127767,0.302297
0.020000,95.392775,117.877240,88.985242,37.791655,-2.460946,-0.051421,0.305880
0.020000,96.112187,118.105810,89.740091,37.742476,-2.458948,0.099881,0.309366
0.020000,96.829874,118.336549,90.493959,37.693378,-2.454895,0.202638,0.312752
0.020000,97.545854,118.569379,91.246844,37.644275,-2.455180,-0.014245,0.316041
0.020000,98.260144,118.804221,91.998749,37.595248,-2.451324,0.192829,0.319231
0.020000,98.972764,119.040997,92.749675,37.546320,-2.446393,0.246542,0.322324
0.020000,99.683733,119.279630,93.499623,37.497393,-2.446372,0.001027,0.325319
0.020000,100.393071,119.520043,94.248595,37.448579,-2.440668,0.285212,0.328216
0.020000,101.100799,119.762160,94.996592,37.399870,-2.435448,0.260987,0.331016
0.020000,101.806938,120.005906,95.743616,37.351160,-2.435503,-0.002722,0.333718
